IdConglomerado,Anio,Estado,Municipio,Formato,Tipo_cgl,Veg_prim_levantada,Veg_sec_levantada,Veg_prim_esperada,Veg_sec_esperada,Latitud,Longitud,X,Y,Altitud,Sitio,Registro,Arbol,Genero_Especie,forma_biologica,Condicion,NomComun,DiametroNormal,AlturaTotal,DiametroCopa,AlturaFusteLimpio,AlturaComercial,Distancia,Azimut
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 29,-103 42 7.8,-103.7021666667,21.4080555556,2260,1,10,10,Quercus resinosa,Arbol,Vivo,Roble,20.7,7.9,3.5,2.5,6.7,7.1,265
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 29,-103 42 7.8,-103.7021666667,21.4080555556,2260,1,11,11,Quercus resinosa,Arbol,Vivo,Roble,19.5,8.1,5.7,3.2,5.8,6.3,276
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,1,1,Quercus resinosa,Arbol,Vivo,Roble,21.4,7.5,4.9,3.5,1.4,9.8,5
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,25,25,Quercus resinosa,Arbol,Vivo,Encino,21.9,19,9.6,7.3,8.8,8.45,271
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,26,26,Quercus resinosa,Arbol,Vivo,Encino,24.1,13.3,8.7,8.8,8.8,11.86,299
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,27,27,Quercus resinosa,Arbol,Vivo,Encino,26.1,9.2,8.1,1.5,7.3,6.3,300
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,28,28,Quercus resinosa,Arbol,Vivo,Encino,16.2,12.4,6.2,1.7,6.6,4.46,306
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,29,29,Quercus resinosa,Arbol,Vivo,Encino,15.9,11.7,5.8,9,6.3,11.06,342
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 16.5,-104 10 33.3,-104.175916,20.7212493333,1866,4,30,30,Quercus resinosa,Arbol,Vivo,Encino,30.4,11.9,6.4,8.5,7.8,9.74,358
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,4,4,Quercus resinosa,Arbol,Vivo,Roble,31.4,7.2,5.2,1.5,5.8,10.4,235
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,5,5,Quercus resinosa,Arbol,Vivo,Roble,23.5,7.2,4.5,1.8,4.9,9.4,298
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,7,7,Quercus resinosa,Arbol,Vivo,Roble,22.1,8.2,3.9,1.7,6.5,10.3,320
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,8,8,Quercus resinosa,Arbol,Vivo,Roble,20.3,7.7,3.9,0.8,6.1,4.3,334
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,9,9,Quercus resinosa,Arbol,Vivo,Roble,15.5,4.7,2.8,1.5,2.1,9.9,341
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,3,3,Quercus resinosa,Arbol,Vivo,Encino roble,10.1,6.2,1.2,1.7,1.5,10.3,85
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,4,4,Quercus resinosa,Arbol,Vivo,Encino roble,27.4,7,4,1.3,3,4.5,170
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,6,6,Quercus resinosa,Arbol,Vivo,Roble,9.8,5.1,2.2,2.8,0,6.6,103
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 30.5,-103 42 7.7,-103.7021388889,21.4084722222,2260,2,7,7,Quercus resinosa,Arbol,Vivo,Roble,17,6.2,4.1,3.6,3.6,5,119
50106,2013,Jalisco,San Martin de Bolaños,Bosque,Inicial,BQP,VSna,BQP,VSna,21 24 28.5,-103 42 9.3,-103.7025833333,21.4079166667,2260,4,1,1,Quercus resinosa,Arbol,Vivo,Roble,11.2,7.5,2.1,1.4,1.9,10.3,16
47820,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSna,21 51 6,-104 26 11.6,-104.4365552222,21.8516666667,1604,3,3,3,Quercus resinosa,Arbol,Vivo,Encino roble,34.6,8.8,4.8,2.7,4.8,11.2,178
47820,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSna,21 51 6,-104 26 11.6,-104.4365552222,21.8516666667,1604,3,4,4,Quercus resinosa,Arbol,Vivo,Encino roble,26.3,9.3,4.9,3.2,6.5,9.7,182
47820,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSna,21 51 6,-104 26 11.6,-104.4365552222,21.8516666667,1604,3,5,5,Quercus resinosa,Arbol,Vivo,Encino roble,23.7,9.1,5.3,2,5,10,214
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 9.4,-104 41 22.5,-104.689583,22.3026111111,1718,2,4,3,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,9.9,3.9,0.8,1.6,0,5,160
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 9.4,-104 41 22.5,-104.689583,22.3026111111,1718,2,5,4,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,21.1,5.8,2.5,2.2,2.7,8.5,180
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 9.4,-104 41 22.5,-104.689583,22.3026111111,1718,2,8,6,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,38.8,6.5,4.2,1.3,5.5,6.8,220
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,1,1,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,20.9,5.2,1.5,2.1,3.8,10.1,10
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,4,4,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,14,4.2,2,1.8,2.5,9,126
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,5,5,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,23.5,7,4.8,1.4,4.5,11.2,160
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,6,6,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,21.8,5,3.5,1.6,3.8,3.9,180
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,5,5,Quercus resinosa,Arbol,Vivo,Encino roble,11.3,5.6,1.5,1.6,1.9,9.4,232
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,6,6,Quercus resinosa,Arbol,Vivo,Encino roble,8.7,4.7,0.8,1.5,0,10.4,238
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,7,7,Quercus resinosa,Arbol,Vivo,Encino roble,10.9,5.1,1.2,2.6,1.5,9.2,242
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,8,8,Quercus resinosa,Arbol,Vivo,Encino roble,9.8,5,1,1.5,0,10,244
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.5,-104 56 44.7,-104.9457496667,22.7518055556,935,3,6,6,Quercus resinosa,Arbol,Vivo,Encino roble,15.2,7.1,4.5,1.9,1.9,9.3,251
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.5,-104 56 44.7,-104.9457496667,22.7518055556,935,3,10,10,Quercus resinosa,Arbol,Vivo,Encino roble,11,5.6,3.2,1.5,1.5,9.8,301
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.5,-104 56 44.7,-104.9457496667,22.7518055556,935,3,11,11,Quercus resinosa,Arbol,Vivo,Encino roble,13.4,6,3.8,2,2,9.6,337
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.5,-104 56 44.7,-104.9457496667,22.7518055556,935,3,12,12,Quercus resinosa,Arbol,Vivo,Encino roble,14.1,7.2,3.5,2.1,2.1,5.6,341
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,1,1,Quercus resinosa,Arbol,Vivo,Encino roble,18.5,7.8,5.7,2.1,2.1,4.8,1
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,10,10,Quercus resinosa,Arbol,Vivo,Roble,15.6,7.4,3.3,1.8,2.9,2.7,353
48723,2013,Jalisco,Chimaltitan,Bosque,Inicial,BQ,VSna,BQ,VSna,21 40 54.4,-103 33 37.5,-103.5604166667,21.6817771111,2201,4,11,11,Quercus resinosa,Arbol,Vivo,Roble,19.5,7.3,4.1,2.9,5.2,4.1,357
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 18.3,-104 10 31.8,-104.1754993333,20.7217493333,1866,2,1,1,Quercus resinosa,Arbol,Vivo,Encino,17.6,5.4,3.8,1.5,3.8,10.7,18
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 18.3,-104 10 31.8,-104.1754993333,20.7217493333,1866,2,2,1,Quercus resinosa,Arbol,Vivo,Encino,10.5,3.3,2,1.1,3,11.17,21
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 18.3,-104 10 31.8,-104.1754993333,20.7217493333,1866,2,3,2,Quercus resinosa,Arbol,Vivo,Encino,21.6,7.3,5.4,1.5,3.3,13.55,22
48037,2013,Nayarit,La Yesca,Bosque,Inicial,BQ,VSna,BQ,VSA,21 48 28.5,-104 20 22.5,-104.339583,21.8079166667,1404,4,1,1,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,15.9,5.2,2.8,1.6,2.5,11.28,14
48037,2013,Nayarit,La Yesca,Bosque,Inicial,BQ,VSna,BQ,VSA,21 48 28.5,-104 20 22.5,-104.339583,21.8079166667,1404,4,2,1,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,11.5,3.2,1.5,1.4,1.8,11,16
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 44.9,-103 11 50.8,-103.1974441111,19.1458052222,2167,1,19,18,Pinus oocarpa,Arbol,Vivo,Pino,22.7,11,3.9,4.4,5.5,9.81,319
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,1,1,Pinus oocarpa,Arbol,Vivo,Pino,17.4,13.4,3.2,5.4,5.6,11,16
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,2,2,Pinus oocarpa,Arbol,Vivo,Pino,44.5,18.7,5.7,6.1,12.7,9.86,43
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,3,3,Pinus oocarpa,Arbol,Vivo,Pino,25.9,16.1,5.3,8.3,11.8,3.32,51
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,5,5,Pinus oocarpa,Arbol,Vivo,Pino,22.3,15.6,2.9,8,11.4,5.48,82
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,7,7,Pinus oocarpa,Arbol,Vivo,Pino,19,14.3,3.7,6.2,8.7,6.88,83
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,8,8,Pinus oocarpa,Arbol,Vivo,Pino,27.6,14.1,3.4,4.7,10.4,6.79,110
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,9,9,Pinus oocarpa,Arbol,Vivo,Pino,13,12.4,1.2,6.6,3.5,5.34,117
62280,2013,Jalisco,Tecalitlan,Bosque,Inicial,BPQ,VSna,BPQ,VSna,19 8 46.5,-103 11 50.9,-103.1974718889,19.1462496667,2167,2,10,10,Pinus oocarpa,Arbol,Vivo,Pino,14.7,12,1.3,6,4,5.39,121
59470,2013,Jalisco,La Huerta,Selva,Inicial,SMS,VSna,SMS,VSna,19 37 26.2,-104 43 54.1,-104.7316937778,19.6239437778,699,3,2,2,Caesalpinia pulcherrima,Arbusto,Vivo,Iguanero,11.6,8.9,4,2.2,-9999,17.86,304
59470,2013,Jalisco,La Huerta,Selva,Inicial,SMS,VSna,SMS,VSna,19 37 26.2,-104 43 54.1,-104.7316937778,19.6239437778,699,3,3,3,Caesalpinia pulcherrima,Arbusto,Vivo,Iguanero,7.5,6.9,4,2.1,-9999,15.44,326
52418,2013,Jalisco,Magdalena,Bosque,Inicial,BPQ,VSna,BPQ,VSA,20 56 53,-104 10 46.1,-104.1794715556,20.9480552222,1995,4,7,6,En identificación En identificación,NULL,Vivo,Capulin,49.2,13.4,4.7,9.2,11.8,4.9,203
52418,2013,Jalisco,Magdalena,Bosque,Inicial,BPQ,VSna,BPQ,VSA,20 56 53,-104 10 46.1,-104.1794715556,20.9480552222,1995,4,12,10,En identificación En identificación,NULL,Vivo,Naranjillo,10.2,4.9,3.7,0.4,1.5,5.4,329
44637,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSA,22 39 15.9,-105 14 4.1,-105.2344718889,22.6544166667,507,1,15,13,En identificación En identificación,NULL,Vivo,NULL,9.5,9.5,3,6,-9999,1.5,193
44637,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSA,22 39 15.9,-105 14 4.1,-105.2344718889,22.6544166667,507,1,16,14,En identificación En identificación,NULL,Vivo,NULL,18,13,3.5,7,-9999,4.5,85
44637,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSA,22 39 15.9,-105 14 4.1,-105.2344718889,22.6544166667,507,1,18,16,En identificación En identificación,NULL,Vivo,NULL,16.4,10.5,4,3.1,-9999,1,93
44637,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSA,22 39 15.9,-105 14 4.1,-105.2344718889,22.6544166667,507,1,19,17,En identificación En identificación,NULL,Vivo,NULL,14.1,14,3,9,-9999,5.9,112
44637,2013,Nayarit,Huajicori,Selva,Inicial,SMS,VSna,SMS,VSA,22 39 15.9,-105 14 4.1,-105.2344718889,22.6544166667,507,1,20,18,En identificación En identificación,NULL,Vivo,NULL,11.5,11,2,4,-9999,6.5,44
48037,2013,Nayarit,La Yesca,Bosque,Inicial,BQ,VSna,BQ,VSA,21 48 28.5,-104 20 22.5,-104.339583,21.8079166667,1404,4,3,2,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,13.6,4.7,2.8,1.9,2.4,7,86
53586,2013,Jalisco,Etzatlan,Bosque,Inicial,BQ,VSna,BQ,VSna,20 43 18.3,-104 10 31.8,-104.1754993333,20.7217493333,1866,2,15,8,Quercus resinosa,Arbol,Vivo,Encino,10.7,5.6,3.8,7.3,2.3,9.68,348
47628,2013,Jalisco,Villa Guerrero,Bosque,Inicial,BQ,VSna,BQ,VSna,21 54 31.3,-103 33 43.6,-103.5621111111,21.9086944444,2023,3,14,8,Quercus resinosa,Arbol,Vivo,Encino,25.5,7.1,8.9,2.2,6.9,8.4,320
47628,2013,Jalisco,Villa Guerrero,Bosque,Inicial,BQ,VSna,BQ,VSna,21 54 31.3,-103 33 43.6,-103.5621111111,21.9086944444,2023,3,15,9,Quercus resinosa,Arbol,Vivo,Encino,15.4,7.8,5.4,2.5,5.7,0.7,346
47628,2013,Jalisco,Villa Guerrero,Bosque,Inicial,BQ,VSna,BQ,VSna,21 54 31.3,-103 33 43.6,-103.5621111111,21.9086944444,2023,3,16,10,Quercus resinosa,Arbol,Vivo,Encino,26.1,7.5,6.2,2.5,5.2,8.3,354
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 2.1,-103 49 42,-103.8283326667,20.0005833333,2217,1,1,1,Quercus candicans,Arbol,Vivo,Encino roble,11.4,6.7,3.1,4.4,1.8,8.79,8
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 2.1,-103 49 42,-103.8283326667,20.0005833333,2217,1,8,8,Quercus candicans,Arbol,Vivo,Encino roble,13,10.5,2.9,5.8,3.5,11.3,118
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 2.1,-103 49 42,-103.8283326667,20.0005833333,2217,1,15,15,Quercus candicans,Arbol,Vivo,Encino roble,22.7,12,4.4,2.8,5.6,6.06,327
43815,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSA,22 53 10.2,-104 59 40.8,-104.9946663333,22.8861663333,788,3,3,3,Vachellia,NULL,Vivo,Algorrobo (macracantha),8,6.4,3,1.9,0,10,46
43815,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSA,22 53 10.2,-104 59 40.8,-104.9946663333,22.8861663333,788,3,5,5,Vachellia,NULL,Vivo,Algorrobo (macracantha),10,6,4,1.6,1.3,3.4,69
43815,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSA,22 53 10.2,-104 59 40.8,-104.9946663333,22.8861663333,788,3,8,8,Vachellia,NULL,Vivo,Algorrobo (macracantha),7.8,5,3,1.6,0,10.2,253
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 3.6,-103 49 41.7,-103.8282493333,20.001,2217,2,2,2,Quercus candicans,Arbol,Vivo,Encino blanco,19.9,11.4,4.2,2.8,7.9,9.52,73
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 3.6,-103 49 41.7,-103.8282493333,20.001,2217,2,5,5,Quercus candicans,Arbol,Vivo,Encino roble,30.4,13.9,3,2.8,9.8,5.25,298
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 3.6,-103 49 41.7,-103.8282493333,20.001,2217,2,6,6,Quercus candicans,Arbol,Vivo,Encino blanco,26,8.4,4.6,1.9,3.8,10.31,311
57474,2013,Jalisco,Tapalpa,Bosque,Inicial,BPQ,VSna,BPQ,VSna,20 0 1.1,-103 49 40.6,-103.8279437778,20.0003055556,2217,3,4,4,Quercus candicans,Arbol,Vivo,Encino roble,61.6,24.5,9.9,6.4,13.8,11.08,52
55227,2013,Jalisco,Talpa de Allende,Bosque,Inicial,BQ,VSna,BQ,VSna,20 23 29.5,-104 56 23,-104.9397218889,20.3915274444,131,2,26,23,Quercus resinosa,Arbol,Vivo,Encino amarillo,20.3,9.3,4.5,7.2,7.6,6.5,281
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,2,2,Quercus resinosa,Arbol,Vivo,Encino roble,9.8,7,3,2,0,6.6,20
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,3,3,Quercus resinosa,Arbol,Vivo,Encino roble,27.4,6,4.7,3,3,11.1,27
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,4,4,Quercus resinosa,Arbol,Vivo,Encino roble,8.3,4.5,3,2.6,0,6.5,33
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,7,7,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,20.8,4.8,3.2,1.3,2.8,5.1,230
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,8,8,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,13.8,3.5,2.8,1.3,1.8,5.2,275
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,9,9,Quercus resinosa,Arbol,Vivo,Enicno roble amarillo,17.6,6.5,4,1.4,4,10.2,350
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7.8,-104 41 22.8,-104.6896663333,22.3021666667,1718,1,10,9,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,12.1,3.8,1,2.5,2,10,352
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7,-104 41 23.9,-104.6899718889,22.3019444444,1718,4,2,2,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,29.2,6.5,4.5,1.9,4.5,9.5,220
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7,-104 41 23.9,-104.6899718889,22.3019444444,1718,4,3,3,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,13.1,5.5,2,2.1,2.9,5.3,230
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7,-104 41 23.9,-104.6899718889,22.3019444444,1718,4,4,4,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,16.3,4.8,2.2,1.6,2.5,5.8,250
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7,-104 41 23.9,-104.6899718889,22.3019444444,1718,4,5,4,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,15.3,5.2,2.8,2,3,6.2,252
45936,2013,Nayarit,Del Nayar,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 18 7,-104 41 23.9,-104.6899718889,22.3019444444,1718,4,6,4,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,11.6,2.8,1.5,1.3,1.5,8,245
46446,2013,Jalisco,Mezquitic,Bosque,Inicial,BPQ,VSna,BPQ,VSA,22 10 37.3,-103 54 26.3,-103.9073055556,22.1770271111,2571,4,8,8,Quercus resinosa,Arbol,Vivo,Encino,13.6,4.6,2.1,1.5,1.5,9.7,354
47825,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 51 20.1,-104 11 38,-104.1938885556,21.8555833333,1897,1,6,5,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,15.6,7.8,2.5,2,5.1,10.4,290
47825,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQP,VSna,21 51 21.6,-104 11 37.9,-104.1938607778,21.856,1897,2,6,6,Quercus resinosa,Arbol,Vivo,Encino roble amarillo,12,8.1,2,1.6,2.8,11.28,224
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,5,5,Quercus resinosa,Arbol,Vivo,Encino roble,12.4,7.6,4.89,1.3,1.3,3.7,166
49173,2013,Nayarit,La Yesca,Bosque,Inicial,BQP,VSna,BQ,VSna,21 35 4.1,-104 5 31.7,-104.0921385556,21.5844718889,1687,3,9,9,Quercus resinosa,Arbol,Vivo,Encino roble,8.4,5.5,1.2,1.7,0,5.6,247
44316,2013,Nayarit,Huajicori,Bosque,Inicial,BQ,VSna,BQ,VSna,22 45 6.8,-104 56 47.5,-104.9465274444,22.7518888889,935,4,6,6,Quercus resinosa,Arbol,Vivo,Encino roble,20.8,8.4,6.5,2.3,2.3,5.2,179
58713,2013,Jalisco,Villa Purificacion,Bosque,Inicial,BQ,VSna,BQ,VSna,19 45 32.1,-104 46 55.7,-104.7821382222,19.7589166667,579,3,1,1,Quercus resinosa,Arbol,Vivo,Roble,42.9,12.3,7.4,3,10.3,7.45,70
57459,2013,Jalisco,Ayutla,Bosque,Inicial,BQP,VSA,BQP,VSna,19 59 23.8,-104 32 51,-104.5474996667,19.9899441111,1921,1,1,1,Quercus laeta,Arbol,Vivo,Encino negro,10,4.8,3.2,3.4,1.7,6.2,3
53100,2013,Nayarit,Bahia de Banderas,Selva,Inicial,SMS,VSna,SMS,VSna,20 47 28.2,-105 20 3.5,-105.3343052222,20.7911663333,134,3,14,13,Sin especie Sin especie,NULL,Muerto en pie,NULL,23,4.8,-9999,0,-9999,9,107
51003,2013,Nayarit,Compostela,Selva,Inicial,SMS,VSna,SMS,VSA,21 12 22.4,-105 0 20.8,-105.0057777778,21.2062222222,431,3,9,9,Sin especie Sin especie,NULL,Vivo,NULL,12.4,5.1,3.5,1.9,-9999,6,236
62265,2013,Colima,Coquimatlan,Selva,Inicial,SMS,VSna,SMS,VSna,19 8 19.1,-103 54 42.9,-103.9119166667,19.1386385556,466,1,3,3,Sin especie Sin especie,NULL,Muerto en pie,NULL,26.7,1.9,-9999,0,-9999,13.1,273
